Latitud;Longitud;LCOEnet;LCOEgross;TIR;Payback;Payback_simple;BCratio;CAPEX_USD;CashFlow_USD;NPV_USD;PV_kWdc;BESS_kWh;BESS_inverter_kW;PV_inverter_kW;Load_kWh;Grid_import_kWh;Grid_export_kWh;BESS_charge_kWh;BESS_discharge_kWh;PV_generated_kWh;PV_used_kWh;PV_clipping_kWh
7,539633;-72,772816;-339,2151874;173,2786041;29,27877434;4,085451243;3,395357094;2,957352438;11661185,09;3434450,271;29837878,07;12490,76654;23762,69742;3949,352104;5949,352104;8760000;0;5341116,659;7821615,509;7260030,748;15390095,79;14662701,42;727394,3721
7,3719;-76,71727;-342,221575;170,9304545;29,75960484;4,010543908;3,341911933;3,004647574;11508556,39;3443704,268;30102324,45;12325,25575;23357,04349;4075,118557;6075,118557;8760000;0;5415329,813;7767937,196;7210215,682;15384476,66;14733051,33;651425,3332
6,753518;-72,973536;-351,5564309;168,1828516;30,71857816;3,868875152;3,240018042;3,099139403;11329944,84;3496877,083;30923432,41;11418,56032;24393,29681;4192,285264;6192,285264;8760000;0;5812687,805;8144949,342;7559497,136;16062365,49;15158140,01;904225,4762
8,666258;-73,821638;-359,7309177;160,9635307;32,30706355;3,654584242;3,0838421;3,256090051;10843069,33;3516090,961;31642472,56;10478,48288;24306,92062;3931,869158;5931,869158;8760000;0;5899442,708;8150201,593;7563856,459;16055195,39;15245787,84;809407,546
5,764986;-73,246585;-351,5715514;166,1099831;31,02077152;3,826236759;3,209140561;3,128958483;11183403,86;3484859,467;30924762,43;11506,75182;23704,39842;3891,35214;5891,35214;8760000;0;5605467,758;7839189,886;7281082,602;16284744,11;14923575,04;1361169,065
6,409829;-74,757421;-353,3284755;162,7615731;31,61133353;3,745509354;3,150411959;3,187287159;10961066,86;3479248,746;31079304,12;10888,50628;24001,56796;3887,415344;5887,415344;8760000;0;5700223,531;8071040,432;7491173,34;15796255,49;15040090,62;756164,8675
6,650785;-74,056129;-359,3943793;161,097521;32,26144426;3,660413491;3,088123406;3,25157588;10853127,94;3514473,52;31612870,14;10541,80414;24196,99565;3975,094584;5975,094584;8760000;0;5848502,052;8100266,051;7523379,359;15763440,14;15185388,74;578051,3911
9,668461;-73,742012;-362,3586723;160,8438081;32,5067866;3,62927639;3,065233205;3,27585763;10833964,46;3534466,626;31873613,81;10311,01122;24641,72937;3884,494103;5884,494103;8760000;0;6073211,395;8265242,745;7671323,809;16281887,88;15427130,33;854757,5489
2,115875;-76,981075;-357,0171284;163,4899614;31,74524938;3,72766521;3,137382945;3,200523416;11013628,89;3510450,934;31403763,58;10826,27848;24294,83141;4030,04393;6030,04393;8760000;0;5764996,54;8054224,71;7480976,964;15825354,79;15098244,29;727110,5022
5,731474;-75,14107;-351,9774268;162,8292408;31,50809541;3,759380274;3,160527992;3,177085477;10966635,13;3469874,389;30960463,84;11142,93339;23467,91219;3935,840619;5935,840619;8760000;0;5614974,304;7857551,121;7293149,078;16076578,58;14939376,35;1137202,236
3,462875;-73,618121;-348,8295829;164,9669242;31,00011291;3,829122339;3,211233296;3,126919366;11106037,64;3458496,04;30683574,76;11480,39715;23435,10175;3845,244211;5845,244211;8760000;0;5117615,732;7622437,072;7080005,912;15318940,27;14420046,89;898893,3784
6,594511;-75,013385;-357,2842805;161,0545312;32,12869764;3,677480041;3,100647337;3,238442329;10848267,16;3498710,424;31427262,67;10743,25199;23785,33919;3912,011569;5912,011569;8760000;0;5797536,21;7989989,664;7415649,815;16128834,54;15131876,06;996958,4823
6,462864;-72,411763;-361,8428996;164,8217846;31,86734078;3,711541128;3,125595004;3,212593944;11105924,51;3553219,305;31828245,67;10613,72311;25093,78314;4150,652541;6150,652541;8760000;0;6252852,768;8380092,326;7782701,157;16929831,92;15610243,94;1319587,98
10,641779;-74,753885;-355,1007881;163,9098617;31,55715657;3,752775974;3,155712788;3,181933293;11041135,48;3498777,05;31235199,4;10947,50662;24170,24597;4018,939141;6018,939141;8760000;0;5882831,171;8130480,004;7545719,498;16570088;15227591,68;1342496,325
6,796695;-71,76877;-344,4820627;168,0663147;30,2818607;3,932160195;3,285667554;3,056081426;11316789,62;3444289,307;30301160,34;11887,41534;23440,70087;4018,866755;6018,866755;8760000;0;5056654,136;7554070,98;7016656,888;14990806,99;14354068,23;636738,7596
4,374832;-73,212825;-349,6510689;163,5552589;31,25474635;3,793849696;3,185621442;3,152059265;11011616,27;3456661,901;30755833,9;11252,5356;23500,54229;3820,445376;5820,445376;8760000;0;5089960,357;7611336,927;7070080,223;15170153,13;14391217,06;778936,0677
2,935432;-75,277327;-349,3971169;165,809316;30,92281601;3,839956955;3,219086985;3,119290541;11161193,13;3467192,151;30733495,9;11598,91833;23449,70616;3816,857541;5816,857541;8760000;0;5381992,434;7783028,482;7229059,272;15470107,19;14695961,64;774145,5489
7,977278;-75,197996;-356,7222511;162,8316933;31,82568808;3,717026647;3,129606921;3,208475644;10967723,85;3504505,237;31377825,73;10839,70027;24098,10974;3956,415296;5956,415296;8760000;0;5825695,791;8066710,183;7486618,87;15935194,05;15165787,1;769406,9436
3,531544;-76,298846;-352,9948846;163,9711659;31,40153294;3,773803681;3,171035919;3,166557503;11047913,66;3484007,731;31049960,96;11195,14508;23626,15001;4125,423633;6125,423633;8760000;0;5591165,472;7886488,685;7319928,378;15712942,52;14917725,78;795216,7461
3,258751;-76,538472;-355,985628;162,1040153;31,87574677;3,71043601;3,124786561;3,213425104;10922337,37;3495386,694;31313031,25;10766,42735;23992,14848;4062,776339;6062,776339;8760000;0;5647805,467;7987547,261;7413712,149;15709599,91;14981640,58;727959,328
8,081616;-73,221722;-356,9732383;165,3524254;31,45535371;3,766505442;3,165720316;3,171874511;11147049,89;3521173,311;31399902,93;10811,37022;24752,8976;4365,734786;6365,734786;8760000;0;6025581,679;8248463,37;7659971,287;16216005,55;15374073,76;841931,785
5,459272;-74,33806;-351,7570168;165,747175;31,0780743;3,818254958;3,203349513;3,134615046;11161827,82;3484423,967;30941076,25;11387,79445;23811,42754;3978,592084;5978,592084;8760000;0;5579030,081;7882258,54;7316250,914;15446451,08;14905037,71;541413,3703
9,144354;-74,223689;-359,6376836;160,5671737;32,36671378;3,646989516;3,078261357;3,26199319;10813935,71;3513001,157;31634271,55;10505,95441;24168,33567;3835,00708;5835,00708;8760000;0;5910754,227;8118604,817;7534562,276;16276577,85;15254796,77;1021781,082
11,378535;-72,242738;-360,1057395;163,5001577;31,94675702;3,7011261;3,117973321;3,220446922;11016281,57;3533154,533;31675442,45;10577,0769;24798,17212;4090,280881;6090,280881;8760000;0;6205889,061;8342697,87;7746197,256;16648086,35;15562389,67;1085696,674
0,87654;-75,619902;-342,6020405;166,9716829;30,31865057;3,926751105;3,281774176;3,05970705;11236718,27;3423976,688;30135790,76;11982,55547;23011,69637;3766,00569;5766,00569;8760000;0;4693837,187;7390006,04;6863411,915;14723415,25;13980431,31;742983,9348
2,624006;-72,760209;-347,266754;167,1442479;30,59852227;3,886073379;3,252444883;3,087298308;11250431,88;3459069,189;30546105,98;11824,48666;23367,14407;3838,931514;5838,931514;8760000;0;5221786,152;7617349,56;7075533,663;15281105,74;14523602,05;757503,6899
5,527172;-75,459621;-344,7547435;169,2918617;30,1518326;3,95139486;3,299499717;3,04326972;11391337,71;3452443,911;30325145,76;12155,42819;23339,31738;3778,141361;5778,141361;8760000;0;5481372,541;7763770,657;7206586,662;15513145,22;14798556,54;714588,6823
6,394348;-75,257587;-351,0667044;165,4591508;31,08577597;3,817184661;3,202572718;3,135375358;11136247,51;3477281,703;30880355,33;11585,61117;23395,76458;3758,048752;5758,048752;8760000;0;5691638,209;7852252,612;7288075,436;16416704,44;15015815,38;1400889,057
3,197911;-75,644163;-348,5125755;167,3357446;30,6510483;3,878530587;3,246996675;3,092478554;11264929,53;3469338,177;30655690,31;11645,91754;23778,38582;3893,998866;5893,998866;8760000;0;5455253,979;7887483,211;7324576,15;15721362,13;14778161,04;943201,0855
7,577861;-72,476708;-338,6181792;173,3363226;29,24666925;4,090549958;3,398984161;2,954196639;11657963,89;3429837,664;29785364,33;13004,83486;22789,96917;3718,22589;5718,22589;8760000;1000;5412185,106;7564445,115;7026032,912;15572387,22;14709597,31;862789,9058
5,516221;-76,974373;-329,3326528;173,0300254;28,67530466;4,183406905;3,464800265;2,898079778;11646093,61;3361259,731;28968595,46;13115,23916;22344,64474;4027,145142;6027,145142;8760000;0;4868701,039;7439570,554;6909582,872;14912096,44;14158688,72;753407,7157
4,794984;-75,992003;-356,0978764;163,251479;31,71035227;3,732299157;3,140768109;3,197073848;11001286,7;3502737,648;31322904,78;10770,05924;24292,8151;4154,011847;6154,011847;8760000;0;5804757,492;8127053,832;7548430,553;15758281,1;15143380,77;614900,3266
8,988271;-73,949274;-360,1680586;160,286073;32,4427592;3,637352095;3,071175077;3,269519754;10796456,61;3515415,546;31680924,13;10397,73704;24295,95648;3874,721425;5874,721425;8760000;0;5876380,435;8129420,964;7544586,494;16045598,56;15221214,9;824383,6509
8,875794;-75,620807;-354,0212379;163,2638513;31,58611436;3,748888508;3,152877328;3,184794883;10994186,71;3487032,815;31140240,54;11108,22646;23691,21668;3884,951104;5884,951104;8760000;0;5692943,058;7928551,041;7358743,277;15930385,32;15022750,82;907634,4946
4,152334;-74,717633;-352,2380417;163,3762231;31,45468949;3,766595344;3,165785813;3,171808889;10999494,29;3474490,993;30983387,92;11203,43822;23553,69604;3811,223405;5811,223405;8760000;0;5405040,605;7779385,403;7225775,074;15434803,18;14718650,93;716152,2501
7,391919;-73,49906;-356,0627861;162,0735861;31,89203564;3,708296381;3,12322114;3,215035738;10917324,06;3495533,479;31319818,19;10851,40026;23844,8984;3959,589021;5959,589021;8760000;0;5735983,865;7987348,765;7418645,829;15805730,75;15064686,8;741043,9489
5,562687;-72,57777;-343,0168296;168,0850623;30,19603935;3,944834922;3,294784507;3,047624984;11311644,61;3433197,097;30172276,24;11766,47723;23792,22682;3785,576855;5785,576855;8760000;0;4904525,707;7594412,634;7054097,692;15266275,86;14204840,65;1061435,215
4,872014;-74,143724;-350,2458789;165,9349557;30,97357043;3,832836024;3,213925946;3,124299611;11163868,26;3473592,25;30808154,28;11746,96055;23253,55267;3619,745928;5619,745928;8760000;0;5426637,863;7642042,467;7098306,185;15804731,93;14730374,15;1074357,786
3,590591;-75,382545;-355,3437696;161,4200646;31,93948048;3,702077997;3,118670161;3,219727341;10873879,04;3486703,781;31256572,42;10802,93786;23750,63685;3959,980818;5959,980818;8760000;0;5508597,102;7899334,373;7337044,043;15473386,03;14830887,43;642498,5994
9,80186;-74,391841;-359,5660526;161,4311143;32,23143261;3,664258338;3,090946251;3,248606339;10871649,51;3517256,084;31627970,78;10528,51194;24376,9552;3842,7977;5842,7977;8760000;0;5979388,777;8193295,456;7604644,811;16370696,88;15328039,42;1042657,458
4,872171;-74,539609;-340,0944084;173,4616319;29,32112686;4,078744002;3,390583683;2,961515928;11668562,35;3441461,248;29915215,67;12456,81026;23956,98477;3776,222916;5776,222916;8760000;0;5459414,882;7971106,78;7403699,364;15393362,51;14786822,3;606540,2139
5,518602;-72,88399;-357,0241898;161,2307728;32,10535282;3,680497502;3,102859988;3,236132994;10850778,64;3497024,9;31404384,71;10896,79243;23642,26726;3588,964839;5588,964839;8760000;0;5526153,913;7745486,091;7194453,781;16529668,08;14837186,22;1692481,854
4,308979;-74,302276;-332,7554705;172,9709512;28,93297682;4,141028022;3,434818755;2,923376253;11624870,2;3384420,266;29269671,66;13584,32627;21575,62999;3428,975994;5428,975994;8760000;0;4936364,168;7163868,735;6653643,384;14925523,1;14206589,52;718933,5852
9,186625;-75,553962;-353,9437044;163,3116996;31,57545904;3,750318025;3,153920091;3,183741912;10996698,3;3486676,256;31133420,58;11122,30346;23685,1996;3861,453925;5861,453925;8760000;0;5724056,997;7953292,652;7381587,113;15976378,11;15055762,54;920615,5715
9,432263;-74,704667;-359,5468934;160,8167126;32,31608144;3,653434086;3,082997146;3,256982445;10833535,86;3513962,337;31626285,51;10453,11302;24313,24675;3939,45882;5939,45882;8760000;0;5913792,354;8146156,537;7560228,256;16308596,76;15259720,63;1048876,125
1,513762;-77,0475;-335,1225088;172,2295209;29,16161129;4,104118375;3,408629628;2,945837089;11583221,04;3398204,646;29477879,9;12830,49154;22842,14516;3673,506544;5673,506544;8760000;225,3119421;5108619,066;7589506,139;7049289,97;15199812,45;14408609,92;791202,5259
3,934916;-75,222601;-357,8824588;162,3713781;31,95934411;3,699480622;3,116768627;3,22169169;10942566,93;3510869,185;31479879,34;10671,27041;24239,87421;4145,584631;6145,584631;8760000;0;5786166,142;8101839,363;7519245,426;15751052,31;15128760,08;622292,2268
8,541163;-74,628077;-356,8740551;162,3748202;31,9028489;3,706877336;3,122182784;3,216104974;10937293,18;3503091,887;31391178,63;10773,1756;24102,19565;3953,256835;5953,256835;8760000;0;5823017,688;8066716,52;7486569,805;15933036,53;15163164,4;769872,1261
6,85009;-75,683352;-341,9641941;169,6410833;29,92066426;3,986048019;3,324369981;3,020502423;11416626,2;3434222,506;30079684,83;12430,4607;22832,78224;3862,205264;5862,205264;8760000;0;5391324,266;7579504,259;7040017,982;15449254,01;14690810,54;758443,4694
1,912495;-67,067848;-353,2853074;166,4364949;31,08565693;3,817201199;3,202584721;3,135363606;11206681,35;3499261,48;31075506,99;11222,76951;24382,4049;3934,600519;5934,600519;8760000;0;5559957,531;7929817,741;7365825,369;15579154,6;14883949,9;695204,6996
4,896954;-76,234227;-343,8296;169,0243641;30,10971047;3,957665292;3,304004689;3,039120258;11382118,33;3444946,18;30243768,74;12118,34239;23217,16004;4083,407881;6083,407881;8760000;0;5426309,144;7728568,312;7173339,272;15430776,16;14741538,18;689237,9756
10,83254;-75,041032;-352,2290949;164,5733024;31,27812705;3,790642759;3,183289525;3,154368304;11081782;3481235,97;30982600,95;11274,02351;23726,90249;3906,460917;5906,460917;8760000;0;5759153,516;7960523,011;7388344,367;16882675,46;15091332,16;1791343,3
6,186025;-74,583012;-359,8055051;163,2634658;31,96273123;3,699038078;3,116444604;3,222026655;10999824,52;3529606,945;31649033,38;10585,89414;24718,29535;4065,717345;6065,717345;8760000;0;6002432,838;8273317,996;7678022,566;15893385,18;15357728,27;535656,9092
5,340456;-75,730431;-347,5548748;165,7584057;30,81536491;3,855118175;3,23006631;3,108687754;11154026,7;3453188,148;30571449,52;11789,97202;23082,64009;3689,840498;5689,840498;8760000;0;5582363,713;7749353,373;7192710,026;16007839,23;14899007,06;1108832,17
7,113351;-73,219524;-354,8101051;164,6507107;31,4421095;3,768298828;3,167026779;3,170566049;11085699,19;3500349,053;31209630,49;11247,77692;23823,07254;3861,216554;5861,216554;8760000;0;5802086,235;7970725,105;7402548,712;15878253,85;15130262,63;747991,2238
2,341507;-76,496698;-337,2959722;170,3695564;29,53449093;4,045277783;3,366730914;2,982497811;11459689,93;3403803,341;29669061,01;12447,73943;23090,93761;3668,700538;5668,700538;8760000;0;5152467,105;7700922,332;7148288,208;15270686,33;14465101,23;805585,0994
5,080228;-75,177151;-350,9982029;163,3071365;31,38840221;3,775588446;3,172335397;3,165260392;10991526,65;3464805,978;30874329,83;11345,97865;23278,22432;3696,815881;5696,815881;8760000;0;5543432,976;7790107,222;7230949,372;15909190,57;14862590,83;1046599,749
5,335321;-76,726844;-332,3967932;173,9629165;28,75696637;4,16988515;3,455244354;2,90609478;11709048,36;3388775,772;29238121,86;13207,74189;22416,63405;4061,032753;6061,032753;8760000;0;5004673,18;7464277,309;6932932,744;14986309,62;14296017,75;690291,8759
8,930108;-75,031089;-357,4227977;161,0703035;32,13553256;3,676597504;3,100000094;3,239118477;10849425,82;3499814,674;31439446,86;10640,10897;24007,07041;3911,644542;5911,644542;8760000;0;5806596,327;8059307,347;7479802,92;16122647,49;15146100,75;976546,7362
3,933664;-76,484132;-342,5699641;169,2270199;30,02231859;3,970736838;3,313389165;3,030512591;11384799,74;3435998,362;30132969,27;12414,64929;22801,82413;3709,497207;5709,497207;8760000;0;5451985,764;7638317,345;7094464,656;15728681,56;14755838,45;972843,111
5,751891;-73,549092;-357,1652721;165,3329961;31,48982216;3,76184592;3,162325093;3,175279988;11136844,61;3521726,668;31416794,52;10997,33478;24478,0823;4055,13253;6055,13253;8760000;0;5921555,636;8105684,651;7528798,594;16321241,32;15258441,69;1062799,631
10,040454;-73,238389;-359,7116787;163,9113088;31,86330453;3,712071995;3,125983333;3,212194856;11042362,05;3532444,314;31640780,27;10625,77604;24836,45881;4046,06657;6046,06657;8760000;0;6107745,83;8307687,7;7716207,008;16427885,42;15459226,52;968658,901
1,033473;-75,919205;-342,0133781;167,7050752;30,17404915;3,948095438;3,297128417;3,045458445;11289588,4;3424066,938;30084011,13;12042,27114;23048,4575;3912,755132;5912,755132;8760000;0;4744331,354;7426852,809;6893910,355;14796233,79;14037273,81;758959,979
6,840405;-72,694851;-343,916339;170,9027853;29,88322482;3,991716202;3,328431905;3,016816288;11501162,31;3455429,656;30251398,43;12038,27202;24034,63758;3865,04613;5865,04613;8760000;0;5594695,138;8027535,141;7450781,332;16298788,64;14931448,95;1367339,694
1,09482;-77,393735;-343,5308713;170,7301056;29,8863005;3,991249965;3,328097855;3,017119093;11486680,32;3451425,054;30217492,12;12550,53904;22939,40661;3779,523227;5779,523227;8760000;0;5391166,72;7606805,641;7060731,095;15390767,44;14697241,27;693526,172
1,415812;-75,872405;-342,1764487;167,2284491;30,25189071;3,936577341;3,288845788;3,053128128;11255986,38;3422473,144;30098355,07;12008,76802;23002,6951;3844,667394;5844,667394;8760000;0;4728878,388;7404539,388;6877566,594;14719234,62;14015851,18;703383,4416
6,898393;-76,173284;-350,9637948;168,1168666;30,66938831;3,875903675;3,245098524;3,094287433;11335093,39;3492988,981;30871303,25;10909,89862;25317,33576;4512,118488;6512,118488;8760000;0;5842133,485;8472762,728;7863279,583;15973773,89;15211616,63;762157,2595
4,458181;-73,676699;-325,6439042;172,9845466;28,47681695;4,216631101;3,488239347;2,878606249;11625168,42;3332675,103;28644127,59;13540,8621;21680,30645;3405,512149;5405,512149;8760000;0;4225416,385;7083032,088;6575950,872;14307395,4;13492497,6;814897,8027
6,344348;-73,373656;-362,0662039;166,6806078;31,60081906;3,746917478;3,151439376;3,186248055;11237086,9;3565699,847;31847887,85;10370,34163;26063,09221;4404,942442;6404,942442;8760000;0;6362204,188;8675386,764;8057426,851;16455417,51;15740164,1;715253,4067
2,347457;-78,325814;-331,7365088;173,6313785;28,775148;4,166886151;3,453123644;2,907879537;11675746,91;3381213,103;29180042,25;13477,08895;21904,03953;3671,15903;5671,15903;8760000;0;4992242,862;7317439,103;6796485,188;15153773,58;14273196,78;880576,808
4,527048;-73,922894;-335,952847;169,9909631;29,50128787;4,0504505;3,370421596;2,979231914;11431409,59;3391685,362;29550917,7;12586,89953;22725,67288;3564,668283;5564,668283;8760000;0;4663495,621;7421426,078;6892981,712;14900162,72;13951939,99;948222,7371
5,317437;-74,911239;-355,9396531;161,5510966;31,95951206;3,699458676;3,116752559;3,221708298;10883088,35;3491803,775;31308987,23;10847,49361;23688,7323;3979,138478;5979,138478;8760000;0;5710434,061;7971400,94;7398336,082;15752072,86;15043498,92;708573,9421
10,994766;-74,28253;-359,224702;164,6203024;31,71390483;3,731826901;3,140423172;3,197425007;11096239,99;3533358,208;31597945,07;10492,80331;25237,21729;4278,893502;6278,893502;8760000;0;6114321,162;8420181,43;7814057,922;16799743,03;15480444,67;1319298,359
9,005372;-76,260411;-354,5892179;162,1766936;31,78296045;3,72267025;3,133732754;3,204251406;10921547,18;3485155,896;31190200,91;10945,39879;23713,72934;3869,11105;5869,11105;8760000;0;5665762,812;7917943,032;7348960,216;16198512,69;14994745,63;1203767,062
4,956063;-76,609467;-333,3368106;173,7253822;28,84532054;4,155350653;3,444962038;2,914768717;11693283,07;3394314,057;29320807,2;13120,92389;22528,63134;4059,242652;6059,242652;8760000;0;5047085,998;7493787,304;6960362,315;14997705,42;14340510,99;657194,4282
2,571337;-77,88797;-329,9447342;174,3375422;28,56819932;4,201271435;3,477410554;2,887570342;11727363,02;3372441,313;29022435,07;13444,68812;22119,95728;3834,077367;5834,077367;8760000;0;4872429,062;7353282,017;6826370,834;14822484,97;14159340,24;663144,7206
3,391548;-74,9329;-350,6775337;165,5152019;31,04658928;3,822636526;3,206528903;3,131506962;11142607,96;3474975,058;30846123,29;11613,20136;23317,25066;3853,053484;5853,053484;8760000;0;5536336,956;7783530,542;7229409,559;15505985,94;14850457,94;655527,9969
4,61035;-72,927797;-349,4587685;164,2888234;31,14025673;3,809630218;3,197088137;3,140754071;11059427,62;3459218,871;30738918,87;11348,25076;23532,20555;3787,60789;5787,60789;8760000;0;5112838,377;7613769,949;7072361,147;15290191,63;14414247,18;875944,4547
4,09349;-72,957324;-348,9240506;163,6351491;31,19418443;3,802181203;3,191677088;3,146078787;11017107,17;3451823,874;30691884,28;11247,85084;23532,01832;3826,386735;5826,386735;8760000;0;5009283,9;7579058,611;7040210,866;15223881,75;14308131,64;915750,1079
4,693579;-73,520161;-344,0268089;165,5469609;30,60948369;3,884496944;3,251306465;3,088379299;11140129,84;3426354,899;30261115,53;11411,71686;23818,071;3680,752651;5680,752651;8760000;0;4733263,355;7588776,995;7049459,935;15001475,52;14032580,42;968895,1072
9,25875;-73,813278;-359,7148541;160,4449608;32,39130791;3,643867169;3,075966087;3,264427272;10805436,93;3512859,577;31641059,59;10527,91653;24090,22735;3822,990632;5822,990632;8760000;0;5916904,319;8101594,28;7518777,417;16281024,96;15259721,18;1021303,775
1,909063;-75,157604;-342,6706536;167,5042789;30,25654743;3,935890372;3,288351567;3,053586996;11269916,14;3427223,615;30141826,07;12107,0728;22939,35899;3690,324218;5690,324218;8760000;0;4796776,665;7385889,765;6860277,405;14910986,12;14082389,03;828597,0899
10,233285;-75,191643;-353,7551692;164,4905716;31,38522151;3,776021022;3,172650328;3,164946194;11079352,51;3492144,221;31116836,74;11094,9865;24038,22002;4009,04469;6009,04469;8760000;0;5829573,289;8082980,301;7501711,043;16421377,75;15170842,55;1250535,206
1,700916;-76,573252;-320,7210034;173,5258502;28,09184554;4,282553397;3,534575688;2,840869306;11664399,36;3300084,759;28211101,83;13600,79177;21670,92503;3521,921459;5521,921459;8760000;417,5019891;3764646,952;6982928,398;6482743,193;13643140,56;13024414,66;618725,9005
1,479173;-75,436408;-342,8466156;166,4580934;30,40491793;3,914124296;3,272679514;3,068209869;11202002,5;3422884,047;30157303,96;11924,0409;22988,94019;3745,002904;5745,002904;8760000;0;4706793,262;7372372,893;6848070,508;14767439,34;13991095,65;776343,6947
6,166695;-75,582192;-351,1104357;165,3065735;31,0906872;3,816502456;3,202077558;3,135860203;11135291,82;3477520,96;30884202;11474,63878;23456,02486;4082,139669;6082,139669;8760000;0;5688977,23;7894849,877;7327966,318;15890348,29;15015860,79;874487,4978
4,53598;-75,680786;-345,8942117;167,7470778;30,42346899;3,911419358;3,270730131;3,070038548;11292347,83;3452546,488;30425375,1;11997,60048;23156,21664;3909,591592;5909,591592;8760000;0;5536127,184;7746975,196;7195412,013;15521024,6;14847690,37;673334,2291
5,08231;-75,792063;-349,5810662;165,3955419;30,97656349;3,832416898;3,213622091;3,12459502;11141242,61;3466880,143;30749676,36;11468,43296;23495,47352;4082,856841;6082,856841;8760000;0;5608144,869;7881697,554;7315809,876;15682349,24;14934032,55;748316,6901
4,857193;-73,263518;-333,1658457;173,6220262;28,86370503;4,152338732;3,442829892;2,916573836;11677170,01;3391735,977;29305768,88;12953,05641;22982,7769;3722,660323;5722,660323;8760000;0;4702195,954;7451520,785;6917259,385;14642216,57;13996457,35;645759,22
2,179383;-76,763278;-351,6649691;165,2712305;31,13822444;3,809911495;3,197292401;3,140553419;11130214,82;3481137,607;30932979,59;11445,4168;23545,54357;3983,663905;5983,663905;8760000;0;5561349,146;7833542,339;7270714,068;15531889,56;14884177,42;647712,1456
9,037163;-75,799216;-353,0113691;163,8833682;31,43001911;3,769937438;3,168220336;3,169371608;11035133,32;3483070,036;31051410,97;11181,94198;23725,0648;3877,228706;5877,228706;8760000;0;5669702,597;7916521,797;7347557,247;16015260,37;14998667,15;1016593,222
5,61379;-73,818745;-350,3810283;166,5231125;30,89905625;3,843299383;3,221508538;3,116945823;11204103,79;3477905,973;30820042,23;11759,51556;23388,25918;3658,678886;5658,678886;8760000;0;5503930,76;7698474,391;7150690,886;15828171,53;14811714,26;1016457,264
1,085044;-77,61672;-347,7789854;166,8741475;30,68649382;3,873456717;3,243330071;3,09597462;11223866,48;3460599,52;30591162,63;12171,92393;22670,4216;3546,745734;5546,745734;8760000;96,69034587;5423259,404;7524850,816;6989256,58;15463700,25;14718756,95;744943,3025
5,136907;-74,156132;-345,3650706;169,5907274;30,15599295;3,950776589;3,299055409;3,04367958;11409390,26;3458380,914;30378831,05;12227,60665;23301,9256;3715,183347;5715,183347;8760000;0;5417760,621;7693423,338;7141294,799;15561513,73;14729889,16;831624,5745
8,574281;-73,09614;-348,9150549;164,7513455;31,02701848;3,825365027;3,208508258;3,129575109;11095923,91;3458281,239;30691093,01;11242,97106;23813,99899;3986,882087;5986,882087;8760000;0;5524991,222;7882334,712;7321353,604;15846066,02;14845972,33;1000093,687
5,875527;-75,567351;-350,2598295;165,0362086;31,0938348;3,816065357;3,201760289;3,136170942;11106817,85;3468972,331;30809381,4;11620,59203;23212,62065;3714,135614;5714,135614;8760000;0;5698672,097;7834193,96;7271210,921;16137553,33;15021655,14;1115898,195
10,030958;-74,976084;-354,0076087;164,0825872;31,47036326;3,764475029;3,164240973;3,173357424;11047445,01;3491341,241;31139041,7;11141,63218;23883,57481;3841,557753;5841,557753;8760000;0;5820814,383;8043352,379;7464943,351;16369642,54;15159223,41;1210419,124
1,9934;-76,044747;-338,7979103;169,3626191;29,75745114;4,010873458;3,342147712;3,004435604;11394533,28;3409344,606;29801173,75;12711,56339;22203,54384;3746,89781;5746,89781;8760000;0;4981568,819;7345270,077;6818480,89;15035042,69;14268358,01;766684,6897
3,990413;-73,766034;-340,1495414;170,2613895;29,72121979;4,016425344;3,346118993;3,000869845;11458791,17;3424501,997;29920065,26;12404,21896;23062,2881;3892,004008;5892,004008;8760000;0;4907477,265;7486221,241;6953044,492;15003741,36;14200654,01;803087,3494
0,020698;-71,004339;-342,643495;170,7364767;29,82750421;4,000181246;3,334494932;3,011330888;11487424,54;3445026,841;30139437,17;12396,52142;23263,13687;3784,616171;5784,616171;8760000;0;5127020,551;7552611,885;7015482,651;15044153,1;14424149,79;620003,3192
9,982402;-75,300516;-351,0696741;165,8116027;31,01904766;3,826477385;3,209315089;3,128788325;11168266,26;3479953,183;30880616,55;11370,14895;23837,99319;4054,604318;6054,604318;8760000;0;5755879,111;8009603,62;7433720,488;16400541,62;15091762,24;1308779,38
9,100647;-75,198378;-355,2311675;162,4645285;31,78444277;3,722474181;3,133589443;3,204397948;10940644,03;3491409,526;31246667,77;10985,30039;23716,4619;3868,34747;5868,34747;8760000;0;5750200,975;7972099,79;7398942,461;16259090,45;15083358,3;1175732,147
7,973777;-75,416818;-356,4084467;162,135389;31,91041707;3,705884782;3,121456439;3,216853343;10919597,22;3498237,899;31350223,01;10869,56522;23850,78261;3894,565217;5894,565217;8760000;0;5755863,492;7996902,275;7427499,518;15726504,35;15085266,25;641238,0991
5,636474;-72,195323;-347,7437773;166,4119052;30,72988991;3,867262386;3,2388519;3,100255243;11201560,04;3458497,141;30588065,67;11615,4934;23591,86002;3826,331488;5826,331488;8760000;0;5150208,318;7605258,689;7063996,247;15344788,1;14451470,76;893317,3406
