Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,SpotPrice,npv
3446,0.0,5941.8547870314615,0.0,6525.156330160055,1000.0,3941.854787031462,13926.900856461561,175.8902433,30259297.804085962
3447,0.0,5941.8547870314615,0.0,6675.567340386407,1000.0,3941.854787031462,17720.54190350064,175.8902433,30259297.804085962
3448,0.0,2000.0,0.0,5094.309503269774,1000.0,0.0,17720.54190350064,177.8902433,30259297.804085962
3449,0.0,4775.044151009629,0.0,4775.044151009631,1000.0,2775.044151009629,20391.244394432306,188.0902433,30259297.804085962
3450,0.0,3036.45460070764,0.0,3036.454600707666,1000.0,1036.45460070764,21388.72830215334,188.0902433,30259297.804085962
3451,0.0,1584.8338226601766,415.16617733982343,1584.8338226601766,1000.0,0.0,20957.341999846787,205.8902433,30259297.804085962
3452,0.0,484.6563963289163,1515.3436036710837,484.6563963289163,1000.0,0.0,19382.79544574133,205.8902433,30259297.804085962
3453,0.0,27.07789779325214,1972.922102206748,27.07789779325214,1000.0,0.0,17332.793261403473,195.8902433,30259297.804085962
3454,0.0,0.0,2000.0,0.0,1000.0,0.0,15254.655273041048,188.0902433,30259297.804085962
3455,0.0,0.0,2000.0,0.0,1000.0,0.0,13176.51728467862,188.0902433,30259297.804085962
3456,0.0,0.0,1000.0,0.0,0.0,0.0,12137.448290497407,180.8902433,30259297.804085962
3457,0.0,0.0,1000.0,0.0,0.0,0.0,11098.379296316183,181.8467664,30259297.804085962
3458,0.0,0.0,1042.6791950381703,0.0,42.6791950381704,0.0,10014.963673874194,181.8467664,30259297.804085962
3459,0.0,0.0,2000.0,0.0,1000.0,0.0,7936.825685511767,181.8467664,30259297.804085962
3460,0.0,0.0,1000.0,0.0,0.0,0.0,6897.756691330554,181.8467664,30259297.804085962
3461,0.0,0.0,1000.0,0.0,0.0,0.0,5858.68769714934,181.8467664,30259297.804085962
3462,0.0,0.0,2000.0,0.0,1000.0,0.0,3780.5497087869126,181.8467664,30259297.804085962
3463,0.0,13.47964735420319,1986.5203526457967,13.47964735420319,1000.0,0.0,1716.4180040427345,181.8467664,30259297.804085962
3464,0.0,431.51468754044714,568.4853124595502,431.51468754044714,0.0,0.0,1125.7225422185968,181.8467664,30259297.804085962
3465,0.0,2043.497574351829,0.0,2043.4975743518357,1000.0,43.497574351828916,1167.584607774797,181.8467664,30259297.804085962
3466,0.0,3769.8469167194175,0.0,3769.846916719417,1000.0,1769.8469167194175,2870.8852804255644,181.8467664,30259297.804085962
3467,0.0,2075.594520008633,0.0,5435.149416946543,1000.0,75.594520008633,2943.6374464818728,181.8467664,30259297.804085962
3468,0.0,5941.8547870314615,0.0,6057.08114312187,1000.0,3941.854787031462,6737.278493520952,181.8467664,30259297.804085962
3469,0.0,5941.8547870314615,0.0,6658.215188508916,1000.0,3941.854787031462,10530.919540560031,181.8467664,30259297.804085962
3470,0.0,5941.8547870314615,0.0,7149.442394048594,1000.0,3941.854787031462,14324.56058759911,181.8467664,30259297.804085962
3471,0.0,5941.8547870314615,0.0,6222.122282174796,1000.0,3941.854787031462,18118.20163463819,191.1667664,30259297.804085962
3472,0.0,2000.0,0.0,5422.802470742851,1000.0,0.0,18118.20163463819,191.1667664,30259297.804085962
3473,0.0,4269.684958613806,0.0,4269.684958613834,1000.0,2269.684958613806,20302.546438808113,195.8467664,30259297.804085962
3474,0.0,3128.617896244001,0.0,3128.617896244024,1000.0,1128.6178962440008,21388.72830215334,195.8467664,30259297.804085962
3475,0.0,1530.9864108689546,469.01358913104536,1530.9864108689546,1000.0,0.0,20901.39082383763,210.8467664,30259297.804085962
3476,0.0,409.4538489689012,1590.5461510310988,409.4538489689012,1000.0,0.0,19248.70363448694,220.8467664,30259297.804085962
3477,0.0,31.181681712278845,968.8183182877211,31.181681712278845,0.0,0.0,18242.034558959378,195.8467664,30259297.804085962
3478,0.0,0.0,1000.0,0.0,0.0,0.0,17202.965564778166,195.8467664,30259297.804085962
3479,0.0,0.0,1000.0,0.0,0.0,0.0,16163.896570596951,191.1667664,30259297.804085962
3480,0.0,0.0,1000.0,0.0,0.0,0.0,15124.827576415737,191.1667664,30259297.804085962
3481,0.0,0.0,2000.0,0.0,1000.0,0.0,13046.6895880533,196.7875031,30259297.804085962
3482,0.0,0.0,2000.0,0.0,1000.0,0.0,10968.551599690873,196.7875031,30259297.804085962
3483,0.0,0.0,2000.0,0.0,1000.0,0.0,8890.413611328446,196.7875031,30259297.804085962
3484,0.0,0.0,1000.0,0.0,0.0,0.0,7851.3446171472315,196.7875031,30259297.804085962
3485,0.0,0.0,1958.1067222845693,0.0,958.1067222845693,0.0,5816.736634723531,196.7875031,30259297.804085962
3486,0.0,0.0,2000.0,0.0,1000.0,0.0,3738.5986463611043,196.7875031,30259297.804085962
3487,0.0,15.003740938232482,984.9962590617675,15.003740938232482,0.0,0.0,2715.1195741855354,196.7875031,30259297.804085962
3488,0.0,470.3642964350205,1529.6357035649817,470.3642964350205,1000.0,0.0,1125.7225422185968,196.7875031,30259297.804085962
3489,0.0,1917.3594076943218,0.0,1917.3594076943218,917.3594076943056,0.0,1125.7225422185968,196.7875031,30259297.804085962
3490,0.0,3976.8273730555147,0.0,3976.8273730555384,1000.0,1976.8273730555147,3028.2212060472243,196.7875031,30259297.804085962
3491,0.0,5428.394765066869,0.0,5428.394765066928,1000.0,3428.394765066869,6327.708327947579,196.7875031,30259297.804085962
3492,0.0,2385.921463370228,0.0,6334.419054181986,1000.0,385.9214633702281,6699.119144295087,196.7875031,30259297.804085962
3493,0.0,5941.8547870314615,0.0,6632.050566018343,1000.0,3941.854787031462,10492.760191334166,196.7875031,30259297.804085962
3494,0.0,5941.8547870314615,0.0,6379.738649524336,1000.0,3941.854787031462,14286.401238373244,196.7875031,30259297.804085962
3495,0.0,5941.8547870314615,0.0,6095.302130877974,1000.0,3941.854787031462,18080.042285412324,196.7875031,30259297.804085962
3496,0.0,2000.0,0.0,5591.757624271999,1000.0,0.0,18080.042285412324,207.7875031,30259297.804085962
3497,0.0,4434.233882470213,0.0,4434.2338824702565,1000.0,2434.233882470213,20422.748973901656,211.3075031,30259297.804085962
3498,0.0,3003.7191690063214,0.0,3003.719169006331,1000.0,1003.7191690063214,21388.72830215334,211.3075031,30259297.804085962
3499,0.0,1532.0775907989027,467.92240920109725,1532.0775907989027,1000.0,0.0,20902.52463506991,211.7875031,30259297.804085962
3500,0.0,456.0247485466079,1543.975251453392,456.0247485466079,1000.0,0.0,19298.227823501547,220.7875031,30259297.804085962
3501,0.0,37.56272148023558,1962.4372785197645,37.56272148023558,1000.0,0.0,17259.120094366295,211.7875031,30259297.804085962
3502,0.0,0.0,2000.0,0.0,1000.0,0.0,15180.982106003868,220.7875031,30259297.804085962
3503,0.0,0.0,2000.0,0.0,1000.0,0.0,13102.844117641442,211.7875031,30259297.804085962
3504,0.0,0.0,1996.250616908772,0.0,996.2506169087719,0.0,11028.601996996413,211.3075031,30259297.804085962
3505,0.0,0.0,2000.0,0.0,1000.0,0.0,8950.464008633986,236.7243958,30259297.804085962
3506,0.0,0.0,2000.0,0.0,1000.0,0.0,6872.326020271558,231.7243958,30259297.804085962
3507,0.0,0.0,1000.0,0.0,0.0,0.0,5833.257026090345,201.7243958,30259297.804085962
3508,0.0,0.0,1000.0,0.0,0.0,0.0,4794.188031909131,201.7243958,30259297.804085962
3509,0.0,0.0,1000.0,0.0,0.0,0.0,3755.119037727917,201.7243958,30259297.804085962
3510,0.0,0.0,1000.0,0.0,0.0,0.0,2716.050043546704,201.7243958,30259297.804085962
3511,0.0,16.355856668946092,983.6441433310539,16.355856668946092,0.0,0.0,1693.975912903461,201.7243958,30259297.804085962
3512,0.0,453.112956052885,546.887043947115,453.112956052885,0.0,0.0,1125.7225422185968,201.7243958,30259297.804085962
3513,0.0,2061.9468329332162,0.0,2061.946832933228,1000.0,61.946832933216115,1185.340174233524,201.7243958,30259297.804085962
3514,0.0,4140.380001703398,0.0,4140.3800017034155,1000.0,2140.380001703398,3245.2418878728745,201.7243958,30259297.804085962
3515,0.0,2064.403982051256,0.0,5794.853711269296,1000.0,64.403982051256,3307.2242801990033,201.7243958,30259297.804085962
3516,0.0,5941.8547870314615,0.0,6553.022962129557,1000.0,3941.854787031462,7100.8653272380825,201.7243958,30259297.804085962
3517,0.0,5941.8547870314615,0.0,7490.821959648755,1000.0,3941.854787031462,10894.506374277162,201.7243958,30259297.804085962
3518,0.0,5941.8547870314615,0.0,7336.935775374215,1000.0,3941.854787031462,14688.14742131624,201.7243958,30259297.804085962
3519,0.0,5941.8547870314615,0.0,6458.357069390116,1000.0,3941.854787031462,18481.78846835532,201.7243958,30259297.804085962
3520,0.0,2000.0,0.0,5293.212848400593,1000.0,0.0,18481.78846835532,201.7243958,30259297.804085962
3521,0.0,4314.951190455335,0.0,4314.951190455344,1000.0,2314.9511904553347,20709.69749404953,206.7243958,30259297.804085962
3522,0.0,2705.5598587944833,0.0,2705.55985879449,1000.0,705.5598587944833,21388.72830215334,211.7243958,30259297.804085962
3523,0.0,1524.0834994994666,475.9165005005334,1524.0834994994666,1000.0,0.0,20894.218222664007,241.9143958,30259297.804085962
3524,0.0,440.96763283990543,1559.0323671600945,440.96763283990543,1000.0,0.0,19274.276029023014,241.9143958,30259297.804085962
3525,0.0,30.013408650417926,1969.986591349582,30.013408650417926,1000.0,0.0,17227.324042998927,241.9143958,30259297.804085962
3526,0.0,0.0,1000.0,0.0,0.0,0.0,16188.255048817715,211.7243958,30259297.804085962
3527,0.0,0.0,1000.0,0.0,0.0,0.0,15149.1860546365,211.7243958,30259297.804085962
3528,0.0,0.0,2000.0,0.0,1000.0,0.0,13071.048066274074,241.9143958,30259297.804085962
3529,0.0,0.0,1000.0,0.0,0.0,0.0,12031.979072092834,227.8596201,30259297.804085962
3530,0.0,0.0,1000.0,0.0,0.0,0.0,10992.91007791162,227.8596201,30259297.804085962
3531,0.0,0.0,1963.2720297285077,0.0,963.2720297285076,0.0,8952.93498467751,227.8596201,30259297.804085962
3532,0.0,0.0,2000.0,0.0,1000.0,0.0,6874.796996315082,227.8596201,30259297.804085962
3533,0.0,0.0,1000.0,0.0,0.0,0.0,5835.728002133868,227.8596201,30259297.804085962
3534,0.0,0.0,2000.0,0.0,1000.0,0.0,3757.5900137714416,227.8596201,30259297.804085962
3535,0.0,19.53451173738745,1980.4654882626128,19.53451173738745,1000.0,0.0,1699.7497308718011,227.8596201,30259297.804085962
3536,0.0,447.5562336401578,552.4437663598421,447.5562336401578,0.0,0.0,1125.7225422185968,217.9296201,30259297.804085962
3537,0.0,1878.047240008271,0.0,1878.047240008271,878.0472400082654,0.0,1125.7225422185968,217.9296201,30259297.804085962
3538,0.0,3514.2021588931275,0.0,3514.2021588931425,1000.0,1514.2021588931275,2582.9906999373425,217.8596201,30259297.804085962
3539,0.0,2749.0001202457706,0.0,4928.444046861618,1000.0,749.0001202457705,3303.828415661872,217.8596201,30259297.804085962
3540,0.0,2000.0,0.0,6379.981793735611,1000.0,0.0,3303.828415661872,217.8596201,30259297.804085962
3541,0.0,5941.8547870314615,0.0,6389.600790114431,1000.0,3941.854787031462,7097.469462700951,217.8596201,30259297.804085962
3542,0.0,5941.8547870314615,0.0,6744.116047362163,1000.0,3941.854787031462,10891.11050974003,217.8596201,30259297.804085962
3543,0.0,5929.917024850748,0.0,5929.917024850785,1000.0,3929.917024850748,14673.26265445639,217.9296201,30259297.804085962
3544,0.0,5422.87956387475,0.0,5422.879563874765,1000.0,3422.8795638747497,17967.44194672945,217.9296201,30259297.804085962
3545,0.0,4443.674974221771,0.0,4443.674974221808,1000.0,2443.6749742217708,20319.23474192048,217.9296201,30259297.804085962
3546,0.0,3111.2775979144444,0.0,3111.2775979144394,1000.0,1111.2775979144444,21388.72830215334,227.8596201,30259297.804085962
3547,0.0,1644.5937773862938,355.4062226137062,1644.5937773862938,1000.0,0.0,21019.436715896358,253.8596201,30259297.804085962
3548,0.0,464.1315161569365,1535.8684838430636,464.1315161569365,1000.0,0.0,19423.56339519492,253.8596201,30259297.804085962
3549,0.0,24.017845809656553,1975.9821541903434,24.017845809656553,1000.0,0.0,17370.38160572034,253.8596201,30259297.804085962
3550,0.0,0.0,2000.0,0.0,1000.0,0.0,15292.243617357914,253.8596201,30259297.804085962
3551,0.0,0.0,1000.0,0.0,0.0,0.0,14253.174623176701,232.8596201,30259297.804085962
3552,0.0,0.0,1000.0,0.0,0.0,0.0,13214.105628995487,232.8596201,30259297.804085962
3553,0.0,0.0,1080.579945451097,0.0,80.57994545109693,0.0,12091.30851194322,235.572403,30259297.804085962
3554,0.0,0.0,2000.0,0.0,1000.0,0.0,10013.170523580793,235.572403,30259297.804085962
3555,0.0,0.0,1000.0,0.0,0.0,0.0,8974.10152939958,230.572403,30259297.804085962
3556,0.0,0.0,1000.0,0.0,0.0,0.0,7935.032535218365,230.572403,30259297.804085962
3557,0.0,0.0,1000.0,0.0,0.0,0.0,6895.963541037152,230.572403,30259297.804085962
3558,0.0,0.0,2000.0,0.0,1000.0,0.0,4817.825552674724,235.572403,30259297.804085962
3559,0.0,24.444832689784814,1975.5551673102152,24.444832689784814,1000.0,0.0,2765.0874320281996,248.572403,30259297.804085962
3560,0.0,422.2752300472375,1577.7247699527616,422.2752300472375,1000.0,0.0,1125.7225422185968,235.572403,30259297.804085962
3561,0.0,2073.8312203454325,0.0,2073.831220345442,1000.0,73.8312203454326,1196.777708679041,235.572403,30259297.804085962
3562,0.0,3699.3767744169195,0.0,3699.3767744169,1000.0,1699.3767744169195,2832.2579163778846,235.572403,30259297.804085962
3563,0.0,2261.421497569516,0.0,5019.083248813947,1000.0,261.4214975695161,3083.8499656387867,235.572403,30259297.804085962
3564,0.0,5889.163783486531,0.0,5889.1637834865705,1000.0,3889.1637834865314,6826.781190866224,235.572403,30259297.804085962
3565,0.0,5941.8547870314615,0.0,6266.226167728399,1000.0,3941.854787031462,10620.422237905303,235.572403,30259297.804085962
3566,0.0,5941.8547870314615,0.0,6842.316426959846,1000.0,3941.854787031462,14414.063284944383,235.572403,30259297.804085962
3567,0.0,5941.8547870314615,0.0,6275.590155080407,1000.0,3941.854787031462,18207.704331983463,248.572403,30259297.804085962
3568,0.0,2000.0,0.0,5628.964536497698,1000.0,0.0,18207.704331983463,248.572403,30259297.804085962
3569,0.0,4430.9840610438505,0.0,4430.984061043855,1000.0,2430.9840610438505,20547.28339233206,248.572403,30259297.804085962
3570,0.0,2874.3193161068975,0.0,2874.3193161068793,1000.0,874.3193161068975,21388.72830215334,252.572403,30259297.804085962
3571,0.0,1440.2879073742029,559.7120926257971,1440.2879073742029,1000.0,0.0,20807.14882103759,291.523403,30259297.804085962
3572,0.0,399.6272915577846,1600.3727084422153,399.6272915577846,1000.0,0.0,19144.251160561485,291.523403,30259297.804085962
3573,0.0,40.0119551824813,1959.9880448175186,40.0119551824813,1000.0,0.0,17107.688354225746,291.523403,30259297.804085962
3574,0.0,0.0,2000.0,0.0,1000.0,0.0,15029.550365863319,291.523403,30259297.804085962
3575,0.0,0.0,1000.0,0.0,0.0,0.0,13990.481371682106,252.572403,30259297.804085962
3576,0.0,0.0,1000.0,0.0,0.0,0.0,12951.412377500892,248.572403,30259297.804085962
3577,0.0,0.0,1000.0,0.0,0.0,0.0,11912.343383319667,259.3224411,30259297.804085962
3578,0.0,0.0,1000.0,0.0,0.0,0.0,10873.274389138453,254.3224411,30259297.804085962
3579,0.0,0.0,1000.0,0.0,0.0,0.0,9834.20539495724,254.3224411,30259297.804085962
3580,0.0,0.0,1000.0,0.0,0.0,0.0,8795.136400776026,254.3224411,30259297.804085962
3581,0.0,0.0,2000.0,0.0,1000.0,0.0,6716.998412413599,259.3224411,30259297.804085962
3582,0.0,0.0,2000.0,0.0,1000.0,0.0,4638.860424051172,259.3224411,30259297.804085962
3583,0.0,28.880718767536955,1820.967798380143,28.880718767536955,849.8485171476798,0.0,2746.749245351938,259.3224411,30259297.804085962
3584,0.0,439.92390090447435,1560.0760990955278,439.92390090447435,1000.0,0.0,1125.7225422185968,259.3224411,30259297.804085962
3585,0.0,2072.3664283038293,0.0,2072.3664283038356,1000.0,72.36642830382937,1195.367992818202,259.3224411,30259297.804085962
3586,0.0,4054.473204808575,0.0,4054.473204808585,1000.0,2054.473204808575,3172.5930051259747,259.3224411,30259297.804085962
3587,0.0,2073.2757654743677,0.0,5186.77524455983,1000.0,73.27576547436762,3243.113601818506,259.3224411,30259297.804085962
3588,0.0,5941.8547870314615,0.0,6000.992058660699,1000.0,3941.854787031462,7036.754648857585,259.3224411,30259297.804085962
3589,0.0,5941.8547870314615,0.0,6741.708334880482,1000.0,3941.854787031462,10830.395695896665,259.3224411,30259297.804085962
3590,0.0,5941.8547870314615,0.0,6888.703483868701,1000.0,3941.854787031462,14624.036742935743,259.3224411,30259297.804085962
3591,0.0,5941.8547870314615,0.0,6390.282786021374,1000.0,3941.854787031462,18417.677789974823,265.3224411,30259297.804085962
3592,0.0,2000.0,0.0,5310.476042330635,1000.0,0.0,18417.677789974823,265.3224411,30259297.804085962
3593,0.0,3961.1475742519606,0.0,3961.1475742519497,1000.0,1961.1475742519606,20305.086215434905,267.6554411,30259297.804085962
3594,0.0,3125.9788930989566,0.0,3125.9788930989735,1000.0,1125.9788930989566,21388.72830215334,267.6554411,30259297.804085962
3595,0.0,1480.3235809201271,519.6764190798729,1480.3235809201271,1000.0,0.0,20848.748648080327,267.6554411,30259297.804085962
3596,0.0,477.3324361208842,1522.6675638791157,477.3324361208842,1000.0,0.0,19266.591994008086,285.3224411,30259297.804085962
3597,0.0,51.475282488519994,1948.52471751148,51.475282488519994,1000.0,0.0,17241.940375646198,267.6554411,30259297.804085962
3598,0.0,0.0,2000.0,0.0,1000.0,0.0,15163.802387283771,267.6554411,30259297.804085962
3599,0.0,0.0,2000.0,0.0,1000.0,0.0,13085.664398921344,265.3224411,30259297.804085962
3600,0.0,0.0,2000.0,0.0,1000.0,0.0,11007.526410558918,259.3224411,30259297.804085962
3601,0.0,0.0,1000.0,0.0,0.0,0.0,9968.457416377703,253.9371406,30259297.804085962
3602,0.0,0.0,1000.0,0.0,0.0,0.0,8929.38842219649,253.9371406,30259297.804085962
3603,0.0,0.0,1000.0,0.0,0.0,0.0,7890.319428015277,253.9371406,30259297.804085962
3604,0.0,0.0,1000.0,0.0,0.0,0.0,6851.250433834063,253.9371406,30259297.804085962
3605,0.0,0.0,1000.0,0.0,0.0,0.0,5812.18143965285,253.9371406,30259297.804085962
3606,0.0,0.0,2000.0,0.0,1000.0,0.0,3734.043451290419,254.8671406,30259297.804085962
3607,0.0,29.871087202129228,987.2839600318619,29.871087202129228,17.155047233991127,0.0,2708.1872999688667,254.8671406,30259297.804085962
3608,0.0,477.0359171411387,1522.96408285886,477.0359171411387,1000.0,0.0,1125.7225422185968,254.8671406,30259297.804085962
3609,0.0,2114.35910908786,0.0,2114.3591090878704,1000.0,114.3591090878599,1235.781748804753,253.9371406,30259297.804085962
3610,0.0,3761.770385729157,0.0,4208.709282831339,1000.0,1761.7703857291574,2931.309568030494,253.9371406,30259297.804085962
3611,0.0,2000.0,0.0,5750.601577493452,1000.0,0.0,2931.309568030494,254.8671406,30259297.804085962
3612,0.0,5941.8547870314615,0.0,6570.0252202588335,1000.0,3941.854787031462,6724.950615069573,254.8671406,30259297.804085962
3613,0.0,5941.8547870314615,0.0,7511.8153366537945,1000.0,3941.854787031462,10518.591662108653,254.8671406,30259297.804085962
3614,0.0,5941.8547870314615,0.0,7505.606286006786,1000.0,3941.854787031462,14312.232709147731,254.8671406,30259297.804085962
3615,0.0,5941.8547870314615,0.0,6993.883845432522,1000.0,3941.854787031462,18105.87375618681,261.9371406,30259297.804085962
3616,0.0,2000.0,0.0,5937.490067311676,1000.0,0.0,18105.87375618681,261.9371406,30259297.804085962
3617,0.0,4463.494151391043,0.0,4463.494151391035,1000.0,2463.4941513910426,20476.74052748555,264.9371406,30259297.804085962
3618,0.0,2947.6182197296266,0.0,2947.618219729622,1000.0,947.6182197296266,21388.72830215334,264.9371406,30259297.804085962
3619,0.0,1455.0781605061868,544.9218394938132,1455.0781605061868,1000.0,0.0,20822.51691448313,264.9371406,30259297.804085962
3620,0.0,422.026159062009,1577.973840937991,422.026159062009,1000.0,0.0,19182.893222735416,266.9371406,30259297.804085962
3621,0.0,48.43894886836735,1951.5610511316327,48.43894886836735,1000.0,0.0,17155.086644252842,264.9371406,30259297.804085962
3622,0.0,0.0,2000.0,0.0,1000.0,0.0,15076.948655890415,264.9371406,30259297.804085962
3623,0.0,0.0,2000.0,0.0,1000.0,0.0,12998.810667527989,264.9371406,30259297.804085962
3624,0.0,0.0,2000.0,0.0,1000.0,0.0,10920.672679165562,254.8671406,30259297.804085962
3625,0.0,0.0,1000.0,0.0,0.0,0.0,9881.603684984348,242.6151653,30259297.804085962
3626,0.0,0.0,1000.0,0.0,0.0,0.0,8842.534690803135,242.6151653,30259297.804085962
3627,0.0,0.0,1000.0,0.0,0.0,0.0,7803.465696621921,242.6151653,30259297.804085962
3628,0.0,0.0,1000.0,0.0,0.0,0.0,6764.3967024407075,242.6151653,30259297.804085962
3629,0.0,0.0,1000.0,0.0,0.0,0.0,5725.327708259494,242.6151653,30259297.804085962
3630,0.0,0.0,1000.0,0.0,0.0,0.0,4686.258714078289,242.7381653,30259297.804085962
3631,0.0,36.453749960797545,1878.9545885370044,36.453749960797545,915.4083384978018,0.0,2733.895259654967,242.7381653,30259297.804085962
3632,0.0,452.2945767392395,1547.7054232607625,452.2945767392395,1000.0,0.0,1125.7225422185968,242.7381653,30259297.804085962
3633,0.0,2101.051450854602,0.0,2101.051450854614,1000.0,101.05145085460231,1222.974458521066,242.6151653,30259297.804085962
3634,0.0,3103.2840868300837,0.0,3995.6146605696094,1000.0,1103.2840868300834,2284.7750636863384,242.6151653,30259297.804085962
3635,0.0,2000.0,0.0,5491.956069226005,1000.0,0.0,2284.7750636863384,242.7381653,30259297.804085962
3636,0.0,5941.8547870314615,0.0,6734.491124209389,1000.0,3941.854787031462,6078.416110725418,242.7381653,30259297.804085962
3637,0.0,5941.8547870314615,0.0,7318.919430446904,1000.0,3941.854787031462,9872.057157764497,242.6151653,30259297.804085962
3638,0.0,5941.8547870314615,0.0,7118.699552764349,1000.0,3941.854787031462,13665.698204803575,242.7381653,30259297.804085962
3639,0.0,5941.8547870314615,0.0,6817.195536404705,1000.0,3941.854787031462,17459.339251842655,242.7381653,30259297.804085962
3640,0.0,2000.0,0.0,5993.976482247949,1000.0,0.0,17459.339251842655,242.7381653,30259297.804085962
3641,0.0,4908.577432965484,0.0,4908.577432965505,1000.0,2908.577432965484,20258.554173328637,255.6151653,30259297.804085962
3642,0.0,3174.3288952875155,0.0,3174.3288952875214,1000.0,1174.3288952875155,21388.72830215334,255.6151653,30259297.804085962
3643,0.0,1721.7355403949296,278.26445960507044,1721.7355403949296,1000.0,0.0,21099.592329995103,255.6151653,30259297.804085962
3644,0.0,464.93211514872314,1535.0678848512769,464.93211514872314,1000.0,0.0,19504.550886882804,264.6151653,30259297.804085962
3645,0.0,49.97490726793365,1950.0250927320662,49.97490726793365,1000.0,0.0,17478.340275149563,255.6151653,30259297.804085962
3646,0.0,0.0,2000.0,0.0,1000.0,0.0,15400.202286787136,255.6151653,30259297.804085962
3647,0.0,0.0,2000.0,0.0,1000.0,0.0,13322.06429842471,255.6151653,30259297.804085962
3648,0.0,0.0,1272.0348005150736,0.0,272.0348005150736,0.0,12000.332377690014,242.7381653,30259297.804085962
3649,0.0,0.0,1000.0,0.0,0.0,0.0,10961.263383508802,108.3632975,30259297.804085962
3650,0.0,0.0,1000.0,0.0,0.0,0.0,9922.194389327587,112.4992975,30259297.804085962
3651,0.0,0.0,1000.0,0.0,0.0,0.0,8883.125395146373,112.4992975,30259297.804085962
3652,0.0,0.0,1000.0,0.0,0.0,0.0,7844.056400965161,113.9532975,30259297.804085962
3653,0.0,0.0,1000.0,0.0,0.0,0.0,6804.987406783946,113.9532975,30259297.804085962
3654,0.0,0.0,2000.0,0.0,1000.0,0.0,4726.84941842152,247.0862975,30259297.804085962
3655,0.0,34.84663647090244,1965.1533635290975,34.84663647090244,1000.0,0.0,2684.91948956751,247.0862975,30259297.804085962
3656,0.0,499.4288578714102,1500.5711421285898,499.4288578714102,1000.0,0.0,1125.7225422185968,247.0862975,30259297.804085962
3657,0.0,1978.767997130898,0.0,1978.767997130898,978.7679971308971,0.0,1125.7225422185968,166.9632975,30259297.804085962
3658,0.0,3773.2034876827443,0.0,3773.203487682758,1000.0,1773.2034876827443,2832.25357876447,114.9662975,30259297.804085962
3659,0.0,4659.49671809672,0.0,5575.3899140551475,1000.0,2659.49671809672,5391.753220260754,247.0862975,30259297.804085962
3660,0.0,2000.0,0.0,6627.709564661995,1000.0,0.0,5391.753220260754,247.0862975,30259297.804085962
3661,0.0,5941.8547870314615,0.0,6928.436700393296,1000.0,3941.854787031462,9185.394267299833,113.9532975,30259297.804085962
3662,0.0,5941.8547870314615,0.0,7467.717389141777,1000.0,3941.854787031462,12979.035314338911,247.0862975,30259297.804085962
3663,0.0,5941.8547870314615,0.0,7106.352595293029,1000.0,3941.854787031462,16772.67636137799,247.0862975,30259297.804085962
3664,0.0,2000.0,0.0,6341.499870178744,1000.0,0.0,16772.67636137799,251.9632975,30259297.804085962
3665,0.0,5284.542699235814,0.0,5284.542699235802,1000.0,3284.5426992358143,19933.72025512254,251.9632975,30259297.804085962
3666,0.0,3511.8537479538645,0.0,3511.853747953883,1000.0,1511.8537479538645,21388.72830215334,251.9632975,30259297.804085962
3667,0.0,1606.5329139356013,393.4670860643987,1606.5329139356013,1000.0,0.0,20979.888852792996,256.9632975,30259297.804085962
3668,0.0,470.9454695789745,1529.0545304210254,470.9454695789745,1000.0,0.0,19391.095699820195,251.9632975,30259297.804085962
3669,0.0,59.38041584050603,1940.619584159494,59.38041584050603,1000.0,0.0,17374.658060419228,251.9632975,30259297.804085962
3670,0.0,0.0,2000.0,0.0,1000.0,0.0,15296.520072056801,251.9632975,30259297.804085962
3671,0.0,0.0,2000.0,0.0,1000.0,0.0,13218.382083694372,247.0862975,30259297.804085962
3672,0.0,0.0,2000.0,0.0,1000.0,0.0,11140.244095331946,247.0862975,30259297.804085962
3673,0.0,0.0,2000.0,0.0,1000.0,0.0,9062.106106969493,208.1694965,30259297.804085962
3674,0.0,0.0,2000.0,0.0,1000.0,0.0,6983.968118607067,208.1694965,30259297.804085962
3675,0.0,0.0,1179.1835822978308,0.0,179.18358229783072,0.0,5758.715019793859,208.1694965,30259297.804085962
3676,0.0,0.0,1000.0,0.0,0.0,0.0,4719.646025612646,208.1694965,30259297.804085962
3677,0.0,0.0,1000.0,0.0,0.0,0.0,3680.5770314314323,208.1694965,30259297.804085962
3678,0.0,0.0,1000.0,0.0,0.0,0.0,2641.508037250219,208.1694965,30259297.804085962
3679,0.0,37.24248413704716,962.7575158629529,37.24248413704716,0.0,0.0,1641.1365536020967,208.1694965,30259297.804085962
3680,0.0,503.96555544451815,496.03444455548015,503.96555544451815,0.0,0.0,1125.7225422185968,208.1694965,30259297.804085962
3681,0.0,2092.582935948155,0.0,2092.582935948164,1000.0,92.58293594815473,1214.824359775101,208.1694965,30259297.804085962
3682,0.0,2700.952563810884,0.0,4010.606536692305,1000.0,700.952563810884,1889.4211071866957,208.1694965,30259297.804085962
3683,0.0,2000.0,0.0,5825.35934638385,1000.0,0.0,1889.4211071866957,208.1694965,30259297.804085962
3684,0.0,5941.8547870314615,0.0,6684.456915399032,1000.0,3941.854787031462,5683.062154225775,208.1694965,30259297.804085962
3685,0.0,5941.8547870314615,0.0,7534.931771976309,1000.0,3941.854787031462,9476.703201264854,208.1694965,30259297.804085962
